Sample,File,Log Likelihood,# of Tokens,Perplexity
207,chunk_45561.txt,3.0728461742401123,758,21.603302001953125
208,chunk_43143.txt,2.9132258892059326,825,18.41611099243164
209,chunk_13882.txt,2.8953897953033447,527,18.090551376342773
210,chunk_11588.txt,3.1548097133636475,621,23.448575973510742
211,chunk_51320.txt,2.682203769683838,640,14.617271423339844
212,chunk_60423.txt,2.712874412536621,320,15.072538375854492
213,chunk_14166.txt,2.345777988433838,802,10.44139289855957
214,chunk_47132.txt,2.003641366958618,502,7.416011810302734
215,chunk_44866.txt,2.447200298309326,735,11.555948257446289
216,chunk_24269.txt,1.6046736240386963,416,4.976235389709473
217,chunk_28972.txt,2.8071670532226562,1935,16.562929153442383
218,chunk_16345.txt,2.438063621520996,836,11.450846672058105
219,chunk_21687.txt,2.5775749683380127,2977,13.16517448425293
220,chunk_12002.txt,2.752720594406128,724,15.685247421264648
221,chunk_50685.txt,2.667701244354248,834,14.406813621520996
222,chunk_19122.txt,2.3131983280181885,444,10.106698036193848
223,chunk_45738.txt,2.1624667644500732,608,8.692554473876953
224,chunk_40779.txt,2.4954402446746826,606,12.127071380615234
225,chunk_44016.txt,2.9428257942199707,582,18.96937370300293
226,chunk_15552.txt,2.9302899837493896,758,18.733060836791992
227,chunk_22085.txt,2.773912191390991,741,16.021188735961914
228,chunk_56810.txt,2.8455817699432373,719,17.21156883239746
229,chunk_26757.txt,2.674959182739258,511,14.511756896972656
230,chunk_57482.txt,3.08324933052063,329,21.8292179107666
231,chunk_10540.txt,2.7013518810272217,457,14.899861335754395
232,chunk_59800.txt,2.7384538650512695,693,15.463059425354004
233,chunk_17943.txt,2.8478684425354004,809,17.2509708404541
234,chunk_54959.txt,2.5858242511749268,863,13.274226188659668
235,chunk_36666.txt,2.639557361602783,376,14.007002830505371
236,chunk_60790.txt,2.6089437007904053,443,13.584694862365723
237,chunk_32909.txt,2.3609108924865723,720,10.600603103637695
238,chunk_26639.txt,3.0141189098358154,135,20.37113380432129
239,chunk_57857.txt,2.7257778644561768,793,15.268285751342773
240,chunk_1201.txt,2.3070058822631836,835,10.044305801391602
241,chunk_37078.txt,2.6152966022491455,763,13.671271324157715
242,chunk_42524.txt,2.859679698944092,744,17.455934524536133
243,chunk_4029.txt,2.5898940563201904,999,13.328359603881836
244,chunk_34697.txt,2.7618722915649414,616,15.829452514648438
245,chunk_9789.txt,2.5376956462860107,627,12.65048599243164
246,chunk_6387.txt,3.6142406463623047,323,37.123146057128906
247,chunk_60279.txt,2.36547589302063,923,10.6491060256958
248,chunk_16915.txt,2.5207035541534424,684,12.43734359741211
249,chunk_31540.txt,2.407418727874756,758,11.105257987976074
250,chunk_587.txt,1.4627538919448853,677,4.31783390045166
251,chunk_50818.txt,2.6215434074401855,856,13.756939888000488
252,chunk_2830.txt,2.4145333766937256,520,11.184550285339355
253,chunk_54614.txt,2.947422742843628,797,19.05677604675293
254,chunk_59542.txt,2.27718448638916,1251,9.74919319152832
255,chunk_23370.txt,2.753894805908203,682,15.703675270080566
256,chunk_50372.txt,1.8710566759109497,801,6.495156288146973
257,chunk_36013.txt,2.8055365085601807,742,16.53594398498535
258,chunk_28703.txt,3.1787161827087402,591,24.015901565551758
259,chunk_26782.txt,2.7506141662597656,778,15.652241706848145
260,chunk_949.txt,2.650658130645752,767,14.16335678100586
261,chunk_8509.txt,2.4468560218811035,903,11.551971435546875
262,chunk_28295.txt,2.6803643703460693,621,14.590409278869629
263,chunk_7811.txt,4.26898717880249,29,71.44923400878906
264,chunk_52567.txt,2.5440852642059326,1457,12.731576919555664
265,chunk_23629.txt,2.6161978244781494,776,13.68359661102295
266,chunk_24595.txt,3.3746848106384277,585,29.21507453918457
267,chunk_52527.txt,2.277819871902466,509,9.755389213562012
268,chunk_9808.txt,2.349025249481201,573,10.475354194641113
269,chunk_36151.txt,3.193589925765991,512,24.375778198242188
270,chunk_5714.txt,2.979259490966797,92,19.673242568969727
271,chunk_16168.txt,2.5218091011047363,632,12.451102256774902
272,chunk_23217.txt,2.845076084136963,809,17.20286750793457
273,chunk_31739.txt,2.43509578704834,846,11.416913032531738
274,chunk_17770.txt,2.6406121253967285,958,14.021783828735352
275,chunk_19694.txt,2.680492877960205,541,14.592284202575684
276,chunk_25915.txt,2.489081621170044,890,12.050204277038574
277,chunk_58045.txt,3.7044060230255127,83,40.62590789794922
278,chunk_29316.txt,2.738224744796753,1218,15.459516525268555
279,chunk_51190.txt,2.5557286739349365,978,12.880681991577148
280,chunk_62675.txt,2.911771774291992,1617,18.389352798461914
281,chunk_31823.txt,1.8449547290802002,851,6.327813625335693
282,chunk_26953.txt,3.0324525833129883,1435,20.748056411743164
283,chunk_8850.txt,2.702078104019165,804,14.910685539245605
284,chunk_27521.txt,3.014498472213745,434,20.378868103027344
285,chunk_61872.txt,1.830216407775879,791,6.235236167907715
286,chunk_22071.txt,3.0194408893585205,426,20.479839324951172
287,chunk_10637.txt,2.704355239868164,1336,14.944677352905273
288,chunk_53469.txt,2.3266382217407227,814,10.243447303771973
289,chunk_39303.txt,2.588261365890503,856,13.30661678314209
290,chunk_24680.txt,3.4453816413879395,816,31.355247497558594
291,chunk_3977.txt,2.8138668537139893,218,16.674270629882812
292,chunk_8032.txt,2.6793336868286133,912,14.57537841796875
293,chunk_20296.txt,2.3726985454559326,795,10.726299285888672
294,chunk_43845.txt,2.5743536949157715,550,13.122833251953125
295,chunk_27025.txt,2.4919273853302,855,12.084545135498047
296,chunk_52044.txt,2.573127031326294,455,13.106745719909668
297,chunk_10348.txt,2.8640947341918945,815,17.533174514770508
298,chunk_34667.txt,2.5257303714752197,542,12.500021934509277
299,chunk_7806.txt,3.1746511459350586,828,23.918474197387695
300,chunk_26653.txt,2.8027772903442383,865,16.49038314819336
301,chunk_36365.txt,3.3781578540802,1686,29.316715240478516
302,chunk_3739.txt,2.6382968425750732,1612,13.989357948303223
303,chunk_4637.txt,2.453009605407715,607,11.623275756835938
304,chunk_23538.txt,2.9107961654663086,444,18.37141990661621
305,chunk_38532.txt,1.9900007247924805,536,7.315539360046387
306,chunk_20580.txt,2.5559122562408447,1609,12.883047103881836
307,chunk_62924.txt,3.0026612281799316,674,20.139060974121094
308,chunk_23705.txt,2.2336089611053467,835,9.333489418029785
309,chunk_52225.txt,1.9517115354537964,169,7.040727615356445
310,chunk_36558.txt,2.9780402183532715,698,19.649269104003906
311,chunk_58898.txt,2.540665864944458,451,12.688117027282715
