Sample,File,Log Likelihood,# of Tokens,Perplexity
282,chunk_8850.txt,2.6983394622802734,825,14.855043411254883
283,chunk_27521.txt,3.025836706161499,455,20.611242294311523
284,chunk_61872.txt,1.8508555889129639,812,6.365262985229492
285,chunk_22071.txt,3.0363552570343018,447,20.829187393188477
286,chunk_10637.txt,2.7167506217956543,1357,15.131075859069824
287,chunk_53469.txt,2.3390398025512695,835,10.3712739944458
288,chunk_39303.txt,2.5734400749206543,877,13.110849380493164
289,chunk_24680.txt,3.549187183380127,837,34.7850341796875
290,chunk_3977.txt,2.925459384918213,239,18.64278793334961
291,chunk_8032.txt,2.6886844635009766,933,14.712307929992676
292,chunk_20296.txt,2.4196269512176514,816,11.241665840148926
293,chunk_43845.txt,2.560025691986084,571,12.936149597167969
294,chunk_27025.txt,2.533684730529785,876,12.599847793579102
295,chunk_52044.txt,2.597710371017456,476,13.43294620513916
296,chunk_10348.txt,2.8773488998413086,836,17.767108917236328
297,chunk_34667.txt,2.6130051612854004,563,13.639979362487793
298,chunk_7806.txt,3.1985371112823486,849,24.49666976928711
299,chunk_26653.txt,2.8126866817474365,886,16.654603958129883
300,chunk_36365.txt,3.4058103561401367,1707,30.138710021972656
301,chunk_3739.txt,2.6277639865875244,1633,13.842782974243164
302,chunk_4637.txt,2.4796714782714844,628,11.937342643737793
303,chunk_23538.txt,2.9467103481292725,465,19.04320526123047
304,chunk_38532.txt,2.0343375205993652,557,7.647184371948242
305,chunk_20580.txt,2.555302381515503,1630,12.875191688537598
306,chunk_62924.txt,3.0107266902923584,695,20.302148818969727
307,chunk_23705.txt,2.2444310188293457,856,9.435046195983887
308,chunk_52225.txt,2.1469690799713135,190,8.558877944946289
309,chunk_36558.txt,2.9903578758239746,719,19.892799377441406
310,chunk_58898.txt,2.5087931156158447,472,12.290088653564453
311,chunk_60432.txt,2.6971449851989746,690,14.837309837341309
312,chunk_46787.txt,3.3730177879333496,306,29.166412353515625
313,chunk_15969.txt,2.6661906242370605,622,14.385066032409668
314,chunk_38127.txt,2.8872711658477783,478,17.944276809692383
315,chunk_23085.txt,2.711911201477051,444,15.058027267456055
316,chunk_52855.txt,2.5849761962890625,536,13.26297378540039
317,chunk_55708.txt,3.0960206985473633,467,22.10979461669922
318,chunk_34726.txt,2.452866554260254,1004,11.621612548828125
319,chunk_1862.txt,3.186638832092285,404,24.206926345825195
320,chunk_61555.txt,1.8554388284683228,818,6.394504070281982
321,chunk_51001.txt,2.3798105716705322,600,10.8028564453125
322,chunk_27007.txt,2.892321825027466,1471,18.03513526916504
323,chunk_33047.txt,2.6875360012054443,727,14.695422172546387
324,chunk_32502.txt,2.5596213340759277,810,12.930919647216797
325,chunk_14724.txt,2.7671351432800293,793,15.912979125976562
326,chunk_45894.txt,3.238312005996704,879,25.490657806396484
327,chunk_49633.txt,2.5851845741271973,736,13.265738487243652
328,chunk_18375.txt,2.928783655166626,762,18.704864501953125
329,chunk_50968.txt,2.704054117202759,803,14.940177917480469
330,chunk_18957.txt,2.56964111328125,1073,13.061136245727539
331,chunk_59100.txt,2.4971346855163574,189,12.147637367248535
332,chunk_10290.txt,2.915156602859497,693,18.451702117919922
333,chunk_59641.txt,2.865227699279785,1197,17.553049087524414
334,chunk_1436.txt,2.7474958896636963,555,15.603509902954102
335,chunk_8984.txt,2.8176755905151367,483,16.737899780273438
336,chunk_17765.txt,3.0385360717773438,718,20.87466049194336
337,chunk_62487.txt,1.919169306755066,908,6.8152947425842285
338,chunk_60653.txt,2.7762112617492676,890,16.05806541442871
339,chunk_50893.txt,2.2454428672790527,651,9.444597244262695
340,chunk_40758.txt,2.659633159637451,1024,14.291046142578125
341,chunk_35359.txt,2.5413098335266113,847,12.696290969848633
342,chunk_12438.txt,2.7127201557159424,789,15.070213317871094
343,chunk_48820.txt,2.5611255168914795,677,12.950385093688965
344,chunk_30254.txt,2.3645405769348145,439,10.63914966583252
345,chunk_24542.txt,2.6786301136016846,903,14.5651273727417
346,chunk_43252.txt,3.019169330596924,329,20.47427749633789
347,chunk_26689.txt,2.3223986625671387,607,10.200111389160156
348,chunk_47945.txt,2.7955501079559326,584,16.371633529663086
349,chunk_41318.txt,2.4456264972686768,295,11.537776947021484
350,chunk_412.txt,2.658245325088501,972,14.27122688293457
351,chunk_36300.txt,2.4994683265686035,1048,12.176018714904785
352,chunk_45445.txt,2.83496356010437,601,17.0297794342041
353,chunk_41419.txt,2.742847442626953,904,15.531146049499512
354,chunk_49044.txt,2.619572162628174,647,13.72984790802002
355,chunk_2479.txt,2.477383852005005,332,11.910065650939941
356,chunk_62920.txt,2.6476218700408936,784,14.120418548583984
357,chunk_15878.txt,2.376711845397949,862,10.76943302154541
358,chunk_62703.txt,2.4810969829559326,659,11.954371452331543
359,chunk_33829.txt,2.9015135765075684,776,18.20167350769043
360,chunk_43502.txt,2.660346269607544,860,14.301240921020508
361,chunk_5533.txt,2.966681480407715,262,19.427343368530273
362,chunk_35060.txt,2.7118520736694336,910,15.057137489318848
363,chunk_16497.txt,2.5763378143310547,818,13.148896217346191
364,chunk_149.txt,2.4631664752960205,788,11.741933822631836
365,chunk_60526.txt,2.7163779735565186,725,15.125438690185547
366,chunk_21210.txt,2.8423359394073486,950,17.155794143676758
367,chunk_1440.txt,2.585921049118042,759,13.275511741638184
368,chunk_16460.txt,2.6440956592559814,337,14.070714950561523
369,chunk_46733.txt,2.2756149768829346,866,9.733902931213379
370,chunk_45293.txt,2.422294855117798,867,11.271697044372559
371,chunk_51422.txt,3.0172815322875977,831,20.4356632232666
372,chunk_59748.txt,2.6681787967681885,685,14.413695335388184
373,chunk_39155.txt,2.3681375980377197,818,10.677488327026367
374,chunk_28732.txt,2.5743744373321533,752,13.1231050491333
375,chunk_49265.txt,2.6324048042297363,532,13.907175064086914
376,chunk_18296.txt,2.996380090713501,716,20.01296043395996
377,chunk_37386.txt,2.7607669830322266,691,15.811965942382812
378,chunk_51080.txt,2.47098708152771,998,11.834122657775879
379,chunk_39089.txt,2.6899220943450928,532,14.730527877807617
380,chunk_4320.txt,2.920335292816162,1329,18.54750633239746
381,chunk_31622.txt,2.700996160507202,789,14.894561767578125
382,chunk_36477.txt,2.3791491985321045,687,10.795714378356934
383,chunk_13452.txt,2.5820324420928955,887,13.22398853302002
384,chunk_11868.txt,3.3892555236816406,1424,29.643875122070312
385,chunk_49190.txt,2.1249120235443115,414,8.372160911560059
386,chunk_33902.txt,2.776711940765381,766,16.06610870361328
387,chunk_39754.txt,2.5965359210968018,1021,13.417179107666016
