Sample,File,Log Likelihood,# of Tokens,Perplexity
345,chunk_24542.txt,2.670386791229248,921,14.445555686950684
346,chunk_43252.txt,3.0551109313964844,347,21.223539352416992
347,chunk_26689.txt,2.3062591552734375,625,10.036808013916016
348,chunk_47945.txt,2.794410228729248,602,16.352981567382812
349,chunk_41318.txt,2.536686658859253,313,12.637728691101074
350,chunk_412.txt,2.664985179901123,990,14.36773681640625
351,chunk_36300.txt,2.516706943511963,1066,12.387736320495605
352,chunk_45445.txt,2.8556079864501953,619,17.3850040435791
353,chunk_41419.txt,2.731701374053955,922,15.358996391296387
354,chunk_49044.txt,2.6213152408599854,665,13.753801345825195
355,chunk_2479.txt,2.4367470741271973,350,11.43578052520752
356,chunk_62920.txt,2.670393705368042,802,14.445655822753906
357,chunk_15878.txt,2.382099151611328,880,10.827608108520508
358,chunk_62703.txt,2.467050313949585,677,11.787626266479492
359,chunk_33829.txt,2.914361000061035,794,18.437028884887695
360,chunk_43502.txt,2.681936264038086,878,14.613361358642578
361,chunk_5533.txt,2.9229891300201416,280,18.596792221069336
362,chunk_35060.txt,2.680739402770996,928,14.595882415771484
363,chunk_16497.txt,2.5577340126037598,836,12.906538009643555
364,chunk_149.txt,2.445181131362915,806,11.532639503479004
365,chunk_60526.txt,2.7459535598754883,743,15.579463005065918
366,chunk_21210.txt,2.859276533126831,968,17.44890022277832
367,chunk_1440.txt,2.605997323989868,777,13.544727325439453
368,chunk_16460.txt,2.6803760528564453,355,14.59057903289795
369,chunk_46733.txt,2.2602386474609375,884,9.585376739501953
370,chunk_45293.txt,2.4110357761383057,885,11.145499229431152
371,chunk_51422.txt,3.0119593143463135,849,20.32718849182129
372,chunk_59748.txt,2.694223165512085,703,14.794021606445312
373,chunk_39155.txt,2.387342929840088,836,10.88453483581543
374,chunk_28732.txt,2.598395347595215,770,13.442150115966797
375,chunk_49265.txt,2.65822434425354,550,14.270927429199219
376,chunk_18296.txt,3.015727996826172,734,20.403940200805664
377,chunk_37386.txt,2.774590492248535,709,16.032060623168945
378,chunk_51080.txt,2.471553325653076,1016,11.840825080871582
379,chunk_39089.txt,2.7236287593841553,550,15.23550796508789
380,chunk_4320.txt,2.9362030029296875,1347,18.844160079956055
381,chunk_31622.txt,2.7125561237335205,807,15.067741394042969
382,chunk_36477.txt,2.428523540496826,705,11.342123031616211
383,chunk_13452.txt,2.540428400039673,905,12.685104370117188
384,chunk_11868.txt,3.3875210285186768,1442,29.592500686645508
385,chunk_49190.txt,2.1845781803131104,432,8.8868989944458
386,chunk_33902.txt,2.7876710891723633,784,16.243144989013672
